resultsFileName : 2016-05-04_linux_v1.0.0_node-v4.2.4_v100to1k_1462375423391.json
seq       nT       nO       nP    T-q50   T-q95   T-q99   T-max  T-stdev  P-q50   P-q95     mT%     mO%   testName                                                                 
 32     1000        1        1    0.002   0.003   0.006   0.659   0.025   0.002   0.003  50.800  50.800   match_k1to1_pString_tString_m50_v1kto1k                                    
 31      100        1        1    0.002   0.004   0.019   0.022   0.002   0.002   0.004  57.000  57.000   match_k1to1_pWord_tWord_m50_v100to100                                      
 37     1000        1        1    0.002   0.003   0.014   0.027   0.002   0.002   0.003  48.800  48.800   match_k1to1_pWord_tWord_m50_v1kto1k                                        
  1      100        1        1    0.006   0.032   0.208   0.217   0.030   0.006   0.032  42.000  42.000   regMatch_k1to1_pRegDotStar_tWord_m50_v100to100                             
  2     1000        1        1    0.006   0.023   0.033   0.625   0.028   0.006   0.023  50.100  50.100   regMatch_k1to1_pRegDotStar_tWord_m50_v1kto1k                               
 25      100        1        1    0.014   0.027   0.058   0.064   0.010   0.014   0.027  40.000  40.000   regMatch_k1to1_pRegDot_tWord_m50_v100to100                                 
 18     1000        1        1    0.015   0.021   0.028   0.062   0.007   0.015   0.021  44.800  44.800   regMatch_k1to1_pRegDot_tWord_m50_v1kto1k                                   
  8      100        1        1    0.004   0.013   0.032   0.040   0.004   0.004   0.013  57.000  57.000   regMatch_k1to1_pRegMidStr_tWord_m50_v100to100                              
 13     1000        1        1    0.004   0.005   0.007   0.026   0.001   0.004   0.005  48.200  48.200   regMatch_k1to1_pRegMidStr_tWord_m50_v1kto1k                                
  9      100        1        1    0.006   0.009   0.130   0.182   0.018   0.006   0.009  51.000  51.000   regMatch_k1to1_pRegPhone_tPhone_m50_v100to100                              
 26     1000        1        1    0.006   0.007   0.018   0.026   0.002   0.006   0.007  47.500  47.500   regMatch_k1to1_pRegPhone_tPhone_m50_v1kto1k                                
