resultsFileName : 2016-05-18_linux_v2.1.0_node-v4.2.4_v100to1k_1463612121882.json
seq       nT       nO       nP    T-q50   T-q95   T-q99   T-max  T-stdev  P-q50   P-q95     mT%     mO%   testName                                                                 
 17     1000     1000        1    1.181   1.243   2.174   3.962   0.203   0.001   0.001  48.800   0.049   filter_k1to1_pWord_tWord_m50_v1kto1k                                       
 26      100        1        1    0.019   0.027   0.099   0.130   0.012   0.019   0.027  56.000  56.000   matchSimple_k1to100_m50_v100to100                                          
 16     1000        1        1    0.019   0.026   0.032   0.140   0.006   0.019   0.026  49.300  49.300   matchSimple_k1to100_m50_v1kto1k                                            
 38      100        1        1    0.060   0.081   0.129   0.144   0.011   0.060   0.081  57.000  57.000   matchSimple_k1to1_pWord_tWord_m50_v100to100                                
  8     1000        1        1    0.012   0.015   0.027   1.279   0.054   0.012   0.015  48.800  48.800   matchSimple_k1to1_pWord_tWord_m50_v1kto1k                                  
 32      100        1      100    0.372   0.409   0.437   0.438   0.020   0.004   0.004 100.000 100.000   match_k100to100_m100_v100to100                                             
  0     1000        1      100    0.369   0.405   1.446   2.757   0.214   0.004   0.004 100.000 100.000   match_k100to100_m100_v1kto1k                                               
  4      100        1       10    0.041   0.054   0.531   0.819   0.077   0.004   0.005  54.000  54.000   match_k10to100_m50_v100to100                                               
 34     1000        1       11    0.048   0.133   0.161   2.243   0.077   0.004   0.012  50.200  50.200   match_k10to100_m50_v1kto1k                                                 
 22      100        1        1    0.006   0.008   0.013   0.015   0.001   0.006   0.008  56.000  56.000   match_k1to100_m50_v100to100                                                
 33     1000        1        1    0.006   0.010   0.019   0.028   0.003   0.006   0.010  49.300  49.300   match_k1to100_m50_v1kto1k                                                  
 19      100        1        1    0.003   0.004   0.013   0.015   0.001   0.003   0.004  47.000  47.000   match_k1to1_pParagraph_tParagraph_m50_v100to100                            
 31     1000        1        1    0.002   0.003   0.015   0.020   0.002   0.002   0.003  49.500  49.500   match_k1to1_pParagraph_tParagraph_m50_v1kto1k                              
 12      100        1        1    0.002   0.003   0.008   0.009   0.001   0.002   0.003  47.000  47.000   match_k1to1_pString_tString_m50_v100to100                                  
 30     1000        1        1    0.002   0.003   0.004   0.028   0.001   0.002   0.003  50.800  50.800   match_k1to1_pString_tString_m50_v1kto1k                                    
  3      100        1        1    0.005   0.008   0.021   0.027   0.002   0.005   0.008  57.000  57.000   match_k1to1_pWord_tWord_m50_v100to100                                      
 24     1000        1        1    0.002   0.003   0.004   0.013   0.001   0.002   0.003  48.800  48.800   match_k1to1_pWord_tWord_m50_v1kto1k                                        
 23      100        1        1    0.004   0.006   0.031   0.042   0.004   0.004   0.006  42.000  42.000   regMatch_k1to1_pRegDotStar_tWord_m50_v100to100                             
  6     1000        1        1    0.007   0.022   0.031   0.616   0.029   0.007   0.022  50.100  50.100   regMatch_k1to1_pRegDotStar_tWord_m50_v1kto1k                               
  9      100        1        1    0.015   0.024   0.039   0.044   0.008   0.015   0.024  40.000  40.000   regMatch_k1to1_pRegDot_tWord_m50_v100to100                                 
 18     1000        1        1    0.015   0.020   0.023   0.052   0.006   0.015   0.020  44.800  44.800   regMatch_k1to1_pRegDot_tWord_m50_v1kto1k                                   
 35      100        1        1    0.004   0.007   0.028   0.031   0.003   0.004   0.007  57.000  57.000   regMatch_k1to1_pRegMidStr_tWord_m50_v100to100                              
 25     1000        1        1    0.004   0.005   0.006   0.025   0.001   0.004   0.005  48.200  48.200   regMatch_k1to1_pRegMidStr_tWord_m50_v1kto1k                                
 21      100        1        1    0.006   0.009   0.018   0.022   0.002   0.006   0.009  51.000  51.000   regMatch_k1to1_pRegPhone_tPhone_m50_v100to100                              
 15     1000        1        1    0.006   0.007   0.008   0.173   0.005   0.006   0.007  47.500  47.500   regMatch_k1to1_pRegPhone_tPhone_m50_v1kto1k                                
