resultsFileName : 2016-05-16_linux_v2.0.0_node-v5.4.1_v100to1k_1463385482140.json
seq       nT       nO       nP    T-q50   T-q95   T-q99   T-max  T-stdev  P-q50   P-q95     mT%     mO%   testName                                                                 
 33     1000     1000        1    2.852   3.303   3.650 115.487   3.569   0.003   0.003  50.600   4.580   filter_k1to1_pRegDotStar_tWord_m50_v1kto1k                                 
 28      100      100        1    0.154   0.175   0.199   0.204   0.011   0.002   0.002  57.000   0.570   filter_k1to1_pWord_tWord_m50_v100to100                                     
 19     1000     1000        1    1.485   1.665   2.603   4.888   0.222   0.001   0.002  48.800   0.049   filter_k1to1_pWord_tWord_m50_v1kto1k                                       
  5      100        1        1    0.108   0.142   0.265   0.281   0.024   0.108   0.142  56.000  56.000   matchSimple_k1to100_m50_v100to100                                          
 15     1000        1        1    0.109   0.135   0.162   8.546   0.268   0.109   0.135  49.300  49.300   matchSimple_k1to100_m50_v1kto1k                                            
  7      100        1        1    0.102   0.160   0.471   0.608   0.054   0.102   0.160  57.000  57.000   matchSimple_k1to1_pWord_tWord_m50_v100to100                                
  1     1000        1        1    0.016   0.029   0.060   1.040   0.063   0.016   0.029  48.800  48.800   matchSimple_k1to1_pWord_tWord_m50_v1kto1k                                  
 36      100        1      100    0.515   0.601   0.636   0.644   0.042   0.005   0.006 100.000 100.000   match_k100to100_m100_v100to100                                             
 25     1000        1      100    0.508   0.572   0.622   3.494   0.223   0.005   0.006 100.000 100.000   match_k100to100_m100_v1kto1k                                               
 17      100        1       10    0.055   0.072   0.079   0.081   0.008   0.006   0.007  54.000  54.000   match_k10to100_m50_v100to100                                               
  9     1000        1       11    0.064   0.082   0.109   0.141   0.012   0.006   0.007  50.200  50.200   match_k10to100_m50_v1kto1k                                                 
 14      100        1        1    0.009   0.013   0.453   0.713   0.070   0.009   0.013  56.000  56.000   match_k1to100_m50_v100to100                                                
 32     1000        1        1    0.011   0.021   0.026   0.037   0.003   0.011   0.021  49.300  49.300   match_k1to100_m50_v1kto1k                                                  
  4      100        1        1    0.003   0.006   0.023   0.026   0.003   0.003   0.006  47.000  47.000   match_k1to1_pParagraph_tParagraph_m50_v100to100                            
 20     1000        1        1    0.003   0.004   0.007   0.025   0.001   0.003   0.004  49.500  49.500   match_k1to1_pParagraph_tParagraph_m50_v1kto1k                              
 30      100        1        1    0.003   0.010   0.024   0.029   0.003   0.003   0.010  47.000  47.000   match_k1to1_pString_tString_m50_v100to100                                  
  2     1000        1        1    0.003   0.005   0.015   0.504   0.016   0.003   0.005  50.800  50.800   match_k1to1_pString_tString_m50_v1kto1k                                    
  6      100        1        1    0.003   0.005   0.018   0.020   0.002   0.003   0.005  57.000  57.000   match_k1to1_pWord_tWord_m50_v100to100                                      
 35     1000        1        1    0.003   0.004   0.006   0.021   0.001   0.003   0.004  48.800  48.800   match_k1to1_pWord_tWord_m50_v1kto1k                                        
  8      100        1        1    0.010   0.040   0.457   0.592   0.063   0.010   0.040  42.000  42.000   regMatch_k1to1_pRegDotStar_tWord_m50_v100to100                             
 37     1000        1        1    0.005   0.006   0.019   0.066   0.003   0.005   0.006  50.100  50.100   regMatch_k1to1_pRegDotStar_tWord_m50_v1kto1k                               
 26      100        1        1    0.018   0.028   0.053   0.063   0.010   0.018   0.028  40.000  40.000   regMatch_k1to1_pRegDot_tWord_m50_v100to100                                 
 34     1000        1        1    0.019   0.031   0.038   0.501   0.018   0.019   0.031  44.800  44.800   regMatch_k1to1_pRegDot_tWord_m50_v1kto1k                                   
 22      100        1        1    0.006   0.012   0.023   0.024   0.003   0.006   0.012  57.000  57.000   regMatch_k1to1_pRegMidStr_tWord_m50_v100to100                              
  0     1000        1        1    0.007   0.011   0.022   1.136   0.047   0.007   0.011  48.200  48.200   regMatch_k1to1_pRegMidStr_tWord_m50_v1kto1k                                
 13      100        1        1    0.011   0.016   0.160   0.238   0.023   0.011   0.016  51.000  51.000   regMatch_k1to1_pRegPhone_tPhone_m50_v100to100                              
 23     1000        1        1    0.010   0.014   0.025   0.095   0.005   0.010   0.014  47.500  47.500   regMatch_k1to1_pRegPhone_tPhone_m50_v1kto1k                                
