resultsFileName : 2016-05-04_win32_v1.0.0_node-v4.4.3_v100to1k_1462370209476.json
seq       nT       nO       nP    T-q50   T-q95   T-q99   T-max  T-stdev  P-q50   P-q95     mT%     mO%   testName                                                                 
 35     1000        1       11    0.050   0.141   0.240   0.491   0.040   0.005   0.013  50.200  50.200   match_k10to100_m50_v1kto1k                                                 
 25      100        1        1    0.008   0.016   0.021   0.021   0.003   0.008   0.016  56.000  56.000   match_k1to100_m50_v100to100                                                
 39     1000        1        1    0.007   0.015   0.028   0.074   0.004   0.007   0.015  49.300  49.300   match_k1to100_m50_v1kto1k                                                  
  2      100        1        1    0.004   0.010   0.180   0.232   0.025   0.004   0.010  47.000  47.000   match_k1to1_pParagraph_tParagraph_m50_v100to100                            
 19     1000        1        1    0.003   0.006   0.013   0.728   0.023   0.003   0.006  49.500  49.500   match_k1to1_pParagraph_tParagraph_m50_v1kto1k                              
 14      100        1        1    0.004   0.011   6.789  10.889   1.083   0.004   0.011  47.000  47.000   match_k1to1_pString_tString_m50_v100to100                                  
 21     1000        1        1    0.004   0.006   0.015   0.086   0.004   0.004   0.006  50.800  50.800   match_k1to1_pString_tString_m50_v1kto1k                                    
 13      100        1        1    0.004   0.009   0.194   0.299   0.029   0.004   0.009  57.000  57.000   match_k1to1_pWord_tWord_m50_v100to100                                      
 31     1000        1        1    0.004   0.009   0.018   0.241   0.009   0.004   0.009  48.800  48.800   match_k1to1_pWord_tWord_m50_v1kto1k                                        
 27      100        1        1    0.024   0.071   0.259   0.361   0.038   0.024   0.071  42.000  42.000   regMatch_k1to1_pRegDotStar_tWord_m50_v100to100                             
  0     1000        1        1    0.007   0.031   0.129   1.160   0.055   0.007   0.031  50.100  50.100   regMatch_k1to1_pRegDotStar_tWord_m50_v1kto1k                               
  4      100        1        1    0.011   0.031   0.058   0.071   0.010   0.011   0.031  40.000  40.000   regMatch_k1to1_pRegDot_tWord_m50_v100to100                                 
 36     1000        1        1    0.013   0.027   0.044   0.394   0.016   0.013   0.027  44.800  44.800   regMatch_k1to1_pRegDot_tWord_m50_v1kto1k                                   
 24      100        1        1    0.005   0.008   0.025   0.030   0.003   0.005   0.008  57.000  57.000   regMatch_k1to1_pRegMidStr_tWord_m50_v100to100                              
 16     1000        1        1    0.004   0.009   0.023   0.360   0.013   0.004   0.009  48.200  48.200   regMatch_k1to1_pRegMidStr_tWord_m50_v1kto1k                                
 38      100        1        1    0.004   0.009   0.202   0.313   0.031   0.004   0.009  51.000  51.000   regMatch_k1to1_pRegPhone_tPhone_m50_v100to100                              
 15     1000        1        1    0.009   0.013   0.037   0.285   0.015   0.009   0.013  47.500  47.500   regMatch_k1to1_pRegPhone_tPhone_m50_v1kto1k                                
